case_id,firm_symbol,claim_id,opened_day,legal_track,authority,state,priority,trigger,assessment_id,correction_due_day,decision_day,publication_day,closed_day,remedy,calculated_penalty,applicable_cap,applied_penalty,redress,cross_border_consumer_case,duration_days,state_history,outcome,confidence,rule_ids,reasons,policy_regime
R-1500-370,MID3,C-MID3-132,1500,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1500-370,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.36214391550139735,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1500-371,MID4,C-MID4-257,1500,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1500-371,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,prohibited_practice,0.24397203947368423,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1500-372,MID4,C-MID4-258,1500,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1500-372,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.49710849063829987,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1500-373,GRN1,C-GRN1-253,1500,consumer,directive_2024_825,under_assessment,0.937648391912949,random_surveillance,A-1500-373,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,prohibited_practice,0.4869064748201439,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,Unsubstantiated generic environmental claim.,current_eu_supervision
R-1500-374,BRN2,C-BRN2-255,1500,consumer,directive_2024_825,closed,0.9345397213582898,random_surveillance,A-1500-374,,,,1500,none,0.0,0.0,0.0,0.0,False,0,1500:screened|1500:evidence_requested|1500:under_assessment|1500:closed,inconclusive,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Evidence cannot separate overstatement from noise.,current_eu_supervision
R-1500-375,GRN1,C-GRN1-258,1500,financial_markets,market_disclosure,under_assessment,0.9322718664633818,risk_screening,A-1500-375,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.487041673181402,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1500-376,BRN2,C-BRN2-257,1500,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1500-376,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1500-377,GRN2,C-GRN2-255,1500,consumer,directive_2024_825,under_assessment,0.9177634701016169,risk_screening,A-1500-377,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1500-378,GRN2,C-GRN2-259,1500,consumer,directive_2024_825,under_assessment,0.9069653772295263,risk_screening,A-1500-378,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1500-379,BRN1,C-BRN1-246,1500,sustainability_reporting,csrd,under_assessment,0.9062199841829484,random_surveillance,A-1500-379,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.6041440180805914,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1500-380,GRN2,C-GRN2-246,1500,sustainability_reporting,csrd,under_assessment,0.9031518040596156,random_surveillance,A-1500-380,,,,,none,0.0,0.0,0.0,0.0,False,,1500:screened|1500:evidence_requested|1500:under_assessment,systemic_abuse,0.6066564953267034,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1620-381,BRN1,C-BRN1-273,1620,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1620-381,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1620-382,BRN1,C-BRN1-274,1620,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1620-382,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6022103488864914,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-383,BRN2,C-BRN2-274,1620,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1620-383,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6114194390209884,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-384,GRN2,C-GRN2-273,1620,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1620-384,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1620-385,GRN2,C-GRN2-274,1620,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1620-385,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6066078557629329,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-386,MID1,C-MID1-138,1620,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1620-386,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,prohibited_practice,0.3658508258681716,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1620-387,MID1,C-MID1-139,1620,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1620-387,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.3627833122028713,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-388,MID3,C-MID3-139,1620,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1620-388,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.357521670139262,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-389,MID4,C-MID4-274,1620,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1620-389,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.48383365862802025,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-390,GRN2,C-GRN2-272,1620,financial_markets,market_disclosure,under_assessment,0.9222866793049693,random_surveillance,A-1620-390,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6033203274605566,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-391,BRN2,C-BRN2-273,1620,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1620-391,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1620-392,MID3,C-MID3-138,1620,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1620-392,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,prohibited_practice,0.3654804369184669,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1620-393,BRN1,C-BRN1-271,1620,consumer,directive_2024_825,under_assessment,0.909624880219457,risk_screening,A-1620-393,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1620-394,GRN2,C-GRN2-262,1620,sustainability_reporting,csrd,under_assessment,0.9022665872627937,random_surveillance,A-1620-394,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.5946785102857731,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1620-395,BRN3,C-BRN3-139,1620,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1620-395,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.2410778748033981,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-396,GRN3,C-GRN3-139,1620,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1620-396,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.24515447692053496,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-397,GRN2,C-GRN2-264,1620,sustainability_reporting,csrd,under_assessment,0.896228643135137,random_surveillance,A-1620-397,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1620-398,BRN1,C-BRN1-264,1620,sustainability_reporting,csrd,under_assessment,0.8952077290186357,random_surveillance,A-1620-398,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1620-399,BRN1,C-BRN1-270,1620,financial_markets,market_disclosure,under_assessment,0.8943770552568805,risk_screening,A-1620-399,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1620-400,BRN1,C-BRN1-275,1620,consumer,directive_2024_825,under_assessment,0.8877801583571346,risk_screening,A-1620-400,,,,,none,0.0,0.0,0.0,0.0,False,,1620:screened|1620:evidence_requested|1620:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1740-401,BRN1,C-BRN1-281,1740,sustainability_reporting,csrd,under_assessment,0.94,random_surveillance,A-1740-401,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1740-402,BRN1,C-BRN1-284,1740,sustainability_reporting,csrd,under_assessment,0.94,random_surveillance,A-1740-402,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6023726515127023,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1740-403,BRN1,C-BRN1-289,1740,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1740-403,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1740-404,BRN1,C-BRN1-290,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-404,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6056623880615309,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-405,BRN2,C-BRN2-290,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-405,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6104419879866289,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-406,BRN2,C-BRN2-291,1740,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1740-406,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1740-407,GRN1,C-GRN1-290,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-407,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.4951490261595851,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-408,GRN2,C-GRN2-287,1740,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1740-408,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1740-409,GRN2,C-GRN2-289,1740,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1740-409,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1740-410,GRN2,C-GRN2-290,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-410,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6037422878398435,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-411,MID1,C-MID1-145,1740,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1740-411,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1740-412,MID1,C-MID1-146,1740,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1740-412,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.35516033868632574,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-413,MID2,C-MID2-290,1740,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1740-413,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.4888904199588869,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-414,MID3,C-MID3-142,1740,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1740-414,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-415,MID3,C-MID3-146,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-415,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.3553560588460306,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-416,MID4,C-MID4-290,1740,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1740-416,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.47998409962510474,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1740-417,BRN1,C-BRN1-287,1740,consumer,directive_2024_825,under_assessment,0.9221805472283686,risk_screening,A-1740-417,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1740-418,BRN2,C-BRN2-289,1740,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1740-418,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1740-419,MID3,C-MID3-145,1740,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1740-419,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,prohibited_practice,0.3613606938099386,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1740-420,BRN1,C-BRN1-283,1740,sustainability_reporting,csrd,under_assessment,0.9015941686829386,random_surveillance,A-1740-420,,,,,none,0.0,0.0,0.0,0.0,False,,1740:screened|1740:evidence_requested|1740:under_assessment,systemic_abuse,0.602395522908306,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1800-421,BRN1,C-BRN1-305,1800,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1800-421,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1800-422,BRN1,C-BRN1-306,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-422,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6093194708334121,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-423,BRN2,C-BRN2-306,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-423,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6027461237355551,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-424,GRN2,C-GRN2-305,1800,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1800-424,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.36119583774033315,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1800-425,GRN2,C-GRN2-306,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-425,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6044670627142659,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-426,MID1,C-MID1-152,1800,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1800-426,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.36062439172423205,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1800-427,MID1,C-MID1-153,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-427,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.3578559462289902,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-428,MID2,C-MID2-306,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-428,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.4857409086047022,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-429,MID3,C-MID3-152,1800,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1800-429,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1800-430,MID3,C-MID3-153,1800,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1800-430,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.3635495327322836,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-431,BRN2,C-BRN2-305,1800,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1800-431,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.3615397370492324,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
