claim_id,firm_symbol,day,communication_date,channel,audience,claim_type,subject,asserted_value,unit,period_start,period_end,organizational_boundary,operational_boundary,qualification,stated_uncertainty,evidence_ids,evidence_estimate,evidence_standard_error,evidence_source,evidence_confidence,withdrawn,evaluation_truth_research_only,assessment_outcome,legal_track,rule_authority,divergence,standardized_divergence,materiality,assessment_confidence,factual_severity,legal_relevance,audience_impact,conduct_severity,rule_ids,corrective_action,penalty,published,assessment_reasons,policy_regime
C-MID1-27,MID1,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,41873.96623218281,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,895.9070093618668,E-MID1-27,79759.93568034821,3583.6280374474672,company_record,0.35008634359213325,False,89590.70093618668,systemic_abuse,financial_markets,market_disclosure,37885.9694481654,10.25630694279655,0.47500000000000003,0.35008634359213325,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,215157.2,True,Material greener-than-evidence representation.,current_eu_supervision
C-MID1-28,MID1,240,2026-08-28,product_label,consumers,qualitative,green_score,0.5035414434025218,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-MID1-28,0.2535414434025219,0.04,company_record,0.360546875,False,0.22339976841981493,systemic_abuse,consumer,ucpd_base,0.3216326855165945,6.073949437249902,0.3216326855165945,0.360546875,1.0,1.0,0.9,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID2-22,MID2,240,2026-08-28,marketing,consumers,qualitative,green_score,0.25630582242522004,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID2-22,0.25630582242522004,0.065,company_record,0.24397203947368423,False,0.2706051446339169,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-23,MID2,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.31366776248052036,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01625,E-MID2-23,0.31366776248052036,0.065,company_record,0.24397203947368423,False,0.2596058625925458,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-24,MID2,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.3738961100144801,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID2-24,0.3738961100144801,0.065,company_record,0.24397203947368423,False,0.301527035111055,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-25,MID2,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,3700014.199610828,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,54838.217477324586,E-MID2-25,3700014.199610828,219352.86990929834,company_record,0.25153895080317895,False,3374659.537066128,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-26,MID2,240,2026-08-28,marketing,general_public,offset_based,net_zero,1.053544280310528,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID2-26,1.053544280310528,0.065,company_record,0.2482889944301756,False,0.9893349137613271,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-27,MID2,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,57953.17801403137,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,1365.6404732871133,E-MID2-27,82790.25430575911,5462.561893148453,company_record,0.2427191795793582,False,84039.41374074543,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-28,MID2,240,2026-08-28,product_label,consumers,qualitative,green_score,0.24709934447254994,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID2-28,0.24709934447254994,0.065,company_record,0.24397203947368423,False,0.2706051446339169,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-22,MID3,240,2026-08-28,marketing,consumers,qualitative,green_score,0.4282296778921056,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-MID3-22,0.3082296778921056,0.04,company_record,0.360546875,False,0.29870813590504613,inconclusive,consumer,ucpd_base,0.12,2.266168723801494,0.12,0.360546875,0.4666168723801494,1.0,0.85,0.1,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,none,0.0,False,Evidence cannot separate overstatement from noise.,current_eu_supervision
C-MID3-23,MID3,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.4134729792783536,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01,E-MID3-23,0.2934729792783536,0.04,company_record,0.360546875,False,0.29254970076574416,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-24,MID3,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.41052644938963134,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-MID3-24,0.29052644938963135,0.04,company_record,0.360546875,False,0.34105964091889296,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-25,MID3,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,2658483.137351994,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,23463.57845513358,E-MID3-25,2373645.6583499946,93854.31382053431,company_record,0.3615545086657054,False,2346357.845513358,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-26,MID3,240,2026-08-28,marketing,general_public,offset_based,net_zero,0.8027251474716559,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-MID3-26,0.9227251474716559,0.04,company_record,0.360546875,False,0.9872261559252014,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-27,MID3,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,51350.11188321632,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,807.4502992342559,E-MID3-27,83360.57123898754,3229.8011969370236,company_record,0.3633103447414953,False,80745.0299234256,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-28,MID3,240,2026-08-28,product_label,consumers,qualitative,green_score,0.38396135737805687,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-MID3-28,0.26396135737805687,0.04,company_record,0.360546875,False,0.29870813590504613,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-22,MID4,240,2026-08-28,marketing,consumers,qualitative,green_score,0.30077993130163344,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID4-22,0.30077993130163344,0.065,company_record,0.24397203947368423,False,0.33336376612621776,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-23,MID4,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.31747670048479804,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01625,E-MID4-23,0.31747670048479804,0.065,company_record,0.24397203947368423,False,0.33305749207703034,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-24,MID4,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.3244775190051088,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID4-24,0.3244775190051088,0.065,company_record,0.24397203947368423,False,0.3896689904924364,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-25,MID4,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,7087356.382084281,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,128603.17971903765,E-MID4-25,7087356.382084281,514412.7188761506,company_record,0.23461016940052037,False,7914041.828863855,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-26,MID4,240,2026-08-28,marketing,general_public,offset_based,net_zero,1.061731809896771,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID4-26,1.061731809896771,0.065,company_record,0.24892334312875072,False,0.9844214879821312,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-27,MID4,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,54935.72151764938,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,1246.2815753748257,E-MID4-27,78479.60216807055,4985.126301499303,company_record,0.24588567796837846,False,76694.25079229697,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-28,MID4,240,2026-08-28,product_label,consumers,qualitative,green_score,0.38591584704707815,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-MID4-28,0.38591584704707815,0.065,company_record,0.24397203947368423,False,0.33336376612621776,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-22,GRN1,240,2026-08-28,marketing,consumers,qualitative,green_score,0.3662659040424632,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN1-22,0.3662659040424632,0.065,company_record,0.24397203947368423,False,0.37266945454833306,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-23,GRN1,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.3415069679184785,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01625,E-GRN1-23,0.3415069679184785,0.065,company_record,0.24397203947368423,False,0.3788303467102062,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-24,GRN1,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.5044110003451089,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN1-24,0.5044110003451089,0.065,company_record,0.24397203947368423,False,0.4445964160522475,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-25,GRN1,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,5309279.877961339,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,88409.10936933925,E-GRN1-25,5309279.877961339,353636.437477357,company_record,0.24192556291041561,False,5440560.576574722,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-26,GRN1,240,2026-08-28,marketing,general_public,offset_based,net_zero,0.9600626784887096,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN1-26,0.9600626784887096,0.065,company_record,0.24397203947368423,False,0.9809319846251162,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-27,GRN1,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,48142.8297356343,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,1171.900686595915,E-GRN1-27,68775.47105090616,4687.60274638366,company_record,0.23998318929478163,False,72116.96532897938,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-28,GRN1,240,2026-08-28,product_label,consumers,qualitative,green_score,0.3781280915311345,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN1-28,0.3781280915311345,0.065,company_record,0.24397203947368423,False,0.37266945454833306,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-22,GRN2,240,2026-08-28,marketing,consumers,qualitative,green_score,0.6383648784123078,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-GRN2-22,0.3883648784123078,0.04,company_record,0.360546875,False,0.42985265257715194,systemic_abuse,consumer,ucpd_base,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-23,GRN2,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.772786257146672,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01,E-GRN2-23,0.522786257146672,0.04,company_record,0.360546875,False,0.44506248329463627,systemic_abuse,financial_markets,market_disclosure,0.25,6.0633906259083235,0.25,0.360546875,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-24,GRN2,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.7219389588054668,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-GRN2-24,0.4719389588054668,0.04,company_record,0.360546875,False,0.5240749799535636,systemic_abuse,consumer,ucpd_base,0.24999999999999994,4.721184841253111,0.24999999999999994,0.360546875,0.972118484125311,1.0,0.85,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-25,GRN2,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,11874258.277527358,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,91851.99679257016,E-GRN2-25,9499406.622021887,367407.98717028066,company_record,0.3634613043166221,False,9185199.679257017,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-26,GRN2,240,2026-08-28,marketing,general_public,offset_based,net_zero,0.7493351466743795,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-GRN2-26,0.9993351466743795,0.04,company_record,0.360546875,True,0.9751646082536974,systemic_abuse,consumer,ucpd_base,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,436009.45,True,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-27,GRN2,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,33720.72724122756,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,654.9375167053637,E-GRN2-27,64229.95664995726,2619.7500668214548,company_record,0.3588352439746959,False,65493.75167053637,systemic_abuse,financial_markets,market_disclosure,30509.229408729698,11.29813888391428,0.475,0.3588352439746959,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,True,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-28,GRN2,240,2026-08-28,product_label,consumers,qualitative,green_score,0.7180060304739765,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01,E-GRN2-28,0.4680060304739765,0.04,company_record,0.360546875,False,0.42985265257715194,systemic_abuse,consumer,ucpd_base,0.32964115206166866,6.225187240667048,0.32964115206166866,0.360546875,1.0,1.0,0.9,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN3-22,GRN3,240,2026-08-28,marketing,consumers,qualitative,green_score,0.5283036287115186,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN3-22,0.5283036287115186,0.065,company_record,0.24397203947368423,False,0.49512140496400014,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-23,GRN3,240,2026-08-28,investor_communication,investors,taxonomy,taxonomy_alignment,0.44504382495012124,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,0.01625,E-GRN3-23,0.44504382495012124,0.065,company_record,0.24397203947368423,False,0.5200624832946363,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-24,GRN3,240,2026-08-28,marketing,consumers,quantitative,renewable_energy_share,0.5588325378627276,share_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN3-24,0.5588325378627276,0.065,company_record,0.24397203947368423,False,0.6140749799535635,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-25,GRN3,240,2026-08-28,investor_communication,investors,quantitative,environmental_capex,4056811.790935913,EUR,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,75538.52896971785,E-GRN3-25,4056811.790935913,302154.1158788714,company_record,0.23237682284555577,False,4648524.859674945,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-26,GRN3,240,2026-08-28,marketing,general_public,offset_based,net_zero,0.9609623004004342,net_emissions_ratio,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN3-26,0.9609623004004342,0.065,company_record,0.24397203947368423,False,0.9673391665282558,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-27,GRN3,240,2026-08-28,investor_communication,investors,future_target,scope_1_emissions,37682.66994539763,tCO2e,2025-08-28,2026-08-27,consolidated_group,scope_1_2_3,,942.398464646216,E-GRN3-27,53832.385636282335,3769.593858584864,company_record,0.23768630252813266,False,57993.75167053637,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-28,GRN3,240,2026-08-28,product_label,consumers,qualitative,green_score,0.4725415125902504,score_0_1,2025-08-28,2026-08-27,consolidated_group,scope_1_2,,0.01625,E-GRN3-28,0.4725415125902504,0.065,company_record,0.24397203947368423,False,0.49512140496400014,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-29,BRN1,360,2026-12-26,marketing,consumers,qualitative,green_score,0.4175563260804528,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN1-29,0.16755632608045276,0.04,company_record,0.360546875,False,0.12248296530019742,prohibited_practice,consumer,directive_2024_825,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,0.9,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,withdraw_publish_and_redress,0.0,False,Unsubstantiated generic environmental claim.,current_eu_supervision
C-BRN1-30,BRN1,360,2026-12-26,investor_communication,investors,taxonomy,taxonomy_alignment,0.33905274220864656,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,0.01,E-BRN1-30,0.08905274220864653,0.04,company_record,0.360546875,False,0.08476647965703685,systemic_abuse,financial_markets,market_disclosure,0.25,6.0633906259083235,0.25,0.360546875,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN1-31,BRN1,360,2026-12-26,marketing,consumers,quantitative,renewable_energy_share,0.3948061080645444,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN1-31,0.14480610806454441,0.04,company_record,0.360546875,False,0.09171977558844421,systemic_abuse,consumer,directive_2024_825,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN1-32,BRN1,360,2026-12-26,investor_communication,investors,quantitative,environmental_capex,2253903.3667833284,EUR,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,17006.373070613303,E-BRN1-32,1803122.6934266628,68025.49228245321,company_record,0.3655842018433485,False,1700637.3070613304,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-33,BRN1,360,2026-12-26,marketing,general_public,offset_based,net_zero,0.7481537220527036,net_emissions_ratio,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN1-33,0.9981537220527036,0.04,company_record,0.360546875,True,0.9985004893639469,prohibited_practice,consumer,directive_2024_825,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,0.9,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,withdraw_publish_and_redress,538576.56,True,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
C-BRN1-34,BRN1,360,2026-12-26,investor_communication,investors,future_target,scope_1_emissions,52287.993185074156,tCO2e,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,1015.2335203429632,E-BRN1-34,99596.17749537935,4060.9340813718527,company_record,0.35886348903829185,False,101523.35203429632,systemic_abuse,financial_markets,market_disclosure,47308.184310305194,11.301754543287565,0.47500000000000003,0.35886348903829185,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,True,Material greener-than-evidence representation.,current_eu_supervision
C-BRN1-35,BRN1,360,2026-12-26,product_label,consumers,qualitative,green_score,0.3560401853228765,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN1-35,0.1060401853228765,0.04,company_record,0.360546875,False,0.12248296530019742,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-29,BRN2,360,2026-12-26,marketing,consumers,qualitative,green_score,0.2874888496506228,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN2-29,0.16748884965062286,0.04,company_record,0.360546875,False,0.17194529009260817,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-30,BRN2,360,2026-12-26,investor_communication,investors,taxonomy,taxonomy_alignment,0.26419751402333613,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,0.01,E-BRN2-30,0.14419751402333614,0.04,company_record,0.360546875,False,0.14335464620113877,systemic_abuse,financial_markets,market_disclosure,0.12,2.910427500435995,0.12,0.360546875,0.5310427500435995,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN2-31,BRN2,360,2026-12-26,marketing,consumers,quantitative,renewable_energy_share,0.2816741514165508,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN2-31,0.16167415141655078,0.04,company_record,0.360546875,False,0.1620255754413665,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-32,BRN2,360,2026-12-26,investor_communication,investors,quantitative,environmental_capex,2453838.509912016,EUR,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,22050.65984590212,E-BRN2-32,2190927.240992871,88202.63938360848,company_record,0.3599837020983188,False,2205065.984590212,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-33,BRN2,360,2026-12-26,marketing,general_public,offset_based,net_zero,0.8992799024488667,net_emissions_ratio,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN2-33,1.0219089800555303,0.04,company_record,0.3624305709968792,False,0.9957569418350205,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-34,BRN2,360,2026-12-26,investor_communication,investors,future_target,scope_1_emissions,54054.57581536239,tCO2e,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,956.6453537988614,E-BRN2-34,87750.93476519869,3826.5814151954455,company_record,0.3528330864852594,False,95664.53537988613,systemic_abuse,financial_markets,market_disclosure,33696.3589498363,8.542943784646756,0.384,0.3528330864852594,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN2-35,BRN2,360,2026-12-26,product_label,consumers,qualitative,green_score,0.28239463139139687,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-BRN2-35,0.16239463139139684,0.04,company_record,0.360546875,False,0.17194529009260817,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-29,BRN3,360,2026-12-26,marketing,consumers,qualitative,green_score,0.16519906854607314,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01625,E-BRN3-29,0.16519906854607314,0.065,company_record,0.24397203947368423,False,0.20552833031287707,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-30,BRN3,360,2026-12-26,investor_communication,investors,taxonomy,taxonomy_alignment,0.08390884889047659,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,0.01625,E-BRN3-30,0.08390884889047659,0.065,company_record,0.24397203947368423,False,0.18302275117261985,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-31,BRN3,360,2026-12-26,marketing,consumers,quantitative,renewable_energy_share,0.20848354503687594,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01625,E-BRN3-31,0.20848354503687594,0.065,company_record,0.24397203947368423,False,0.2096273014071438,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-32,BRN3,360,2026-12-26,investor_communication,investors,quantitative,environmental_capex,1857682.073634273,EUR,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,33751.54918292869,E-BRN3-32,1857682.073634273,135006.19673171476,company_record,0.23450003562116228,False,2077018.4112571501,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-33,BRN3,360,2026-12-26,marketing,general_public,offset_based,net_zero,0.968870122581921,net_emissions_ratio,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01625,E-BRN3-33,0.968870122581921,0.065,company_record,0.24397203947368423,False,0.993725472278042,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-34,BRN3,360,2026-12-26,investor_communication,investors,future_target,scope_1_emissions,63103.76430496782,tCO2e,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,1490.088029344493,E-BRN3-34,90148.23472138261,5960.352117377972,company_record,0.2425458239690265,False,91697.72488273802,systemic_abuse,financial_markets,market_disclosure,27044.47041641479,4.401919488680992,0.3000000000000001,0.2425458239690265,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN3-35,BRN3,360,2026-12-26,product_label,consumers,qualitative,green_score,0.21225444596373128,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01625,E-BRN3-35,0.21225444596373128,0.065,company_record,0.24397203947368423,False,0.20552833031287707,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID1-29,MID1,360,2026-12-26,marketing,consumers,qualitative,green_score,0.438419622643921,score_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2,,0.01,E-MID1-29,0.188419622643921,0.04,company_record,0.360546875,True,0.20186737409769345,prohibited_practice,consumer,directive_2024_825,0.24999999999999997,4.721184841253112,0.24999999999999997,0.360546875,0.9721184841253111,1.0,0.85,0.9,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,withdraw_publish_and_redress,152400.57,True,Unsubstantiated generic environmental claim.,current_eu_supervision
C-MID1-30,MID1,360,2026-12-26,investor_communication,investors,taxonomy,taxonomy_alignment,0.4284048517688679,share_0_1,2025-12-26,2026-12-25,consolidated_group,scope_1_2_3,,0.01,E-MID1-30,0.1784048517688679,0.04,company_record,0.360546875,False,0.178703068788615,systemic_abuse,financial_markets,market_disclosure,0.25,6.0633906259083235,0.25,0.360546875,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
