day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth,market_maker_wealth,manipulator_wealth,p_green,aggregate_dg,credibility_index,scandals_cum,greenwash_extracted,green_bond_stock,bond_coupons_cum,bank_required_reserves,reserve_shortfalls_cum,BRN1_disclosed,BRN1_true,BRN2_disclosed,BRN2_true,BRN3_disclosed,BRN3_true,MID1_disclosed,MID1_true,MID2_disclosed,MID2_true,MID3_disclosed,MID3_true,MID4_disclosed,MID4_true,GRN1_disclosed,GRN1_true,GRN2_disclosed,GRN2_true,GRN3_disclosed,GRN3_true
1153,106.68368421052632,2484629.1568299634,37,30,33,137631.55400576867,134247.6002434518,130453.79029058358,2475782.46835006,3002568.99424468,1.0247203910101166,0.0026802001468580034,0.6697120700454382,3,1645296.8325552312,0.0,0.0,0.0,0,0.35,0.17577831966443927,0.2307734423973871,0.2307734423973871,0.23856798121335493,0.23856798121335493,0.19313145100228643,0.15081615094075532,0.24664062071849763,0.24664062071849763,0.23716079279831226,0.23716079279831226,0.2528623591286211,0.2528623591286211,0.2558773155176827,0.2558773155176827,0.99,0.09416550358932312,0.2656529952514359,0.2656529952514359
1154,106.68368421052632,2484629.1568299634,37,30,33,137634.341127766,134251.28015346822,130458.93733953143,2475877.8288914477,3002678.7601258154,1.0247203910101166,0.0,0.6697120700454382,3,1645296.8325552312,0.0,0.0,0.0,0,0.35,0.17577831966443927,0.2307734423973871,0.2307734423973871,0.23856798121335493,0.23856798121335493,0.19313145100228643,0.15081615094075532,0.24664062071849763,0.24664062071849763,0.23716079279831226,0.23716079279831226,0.2528623591286211,0.2528623591286211,0.2558773155176827,0.2558773155176827,0.99,0.09416550358932312,0.2656529952514359,0.2656529952514359
1155,106.68368421052632,2484629.1568299634,37,30,33,137637.12847884183,134254.960365943,130464.08481152443,2475973.1972706886,3002788.535028805,1.0247203910101166,0.0,0.6697120700454382,3,1645296.8325552312,0.0,0.0,0.0,0,0.35,0.17577831966443927,0.2307734423973871,0.2307734423973871,0.23856798121335493,0.23856798121335493,0.19313145100228643,0.15081615094075532,0.24664062071849763,0.24664062071849763,0.23716079279831226,0.23716079279831226,0.2528623591286211,0.2528623591286211,0.2558773155176827,0.2558773155176827,0.99,0.09416550358932312,0.2656529952514359,0.2656529952514359
1156,107.17718309859156,2485792.4958319743,37,30,33,137701.67130853763,134244.80343130854,130494.79873336008,2481105.16597599,3002913.7535333447,0.9874076247684623,0.003458154473375633,0.6697120700454382,3,1647257.851615231,0.0,0.0,0.0,0,0.35,0.17623362393230182,0.23118291229082263,0.23118291229082263,0.23894907509187582,0.23894907509187582,0.19313145100228643,0.1514816232990669,0.2469835364182224,0.2469835364182224,0.23753313678013885,0.23753313678013885,0.2531597279401679,0.2531597279401679,0.25616162150240224,0.25616162150240224,0.99,0.0941816166339748,0.26588676180421156,0.26588676180421156
1157,107.10430555555554,2464912.9455478825,37,30,33,137874.98287121253,134616.4006734681,130481.05337285728,2480539.9877408547,3005992.959254821,0.9574344472618184,0.0036591553530909014,0.6697120700454382,3,1649201.1329552312,0.0,0.0,0.0,0,0.35,0.17670479502374653,0.2316113861317376,0.2316113861317376,0.23935056646191877,0.23935056646191877,0.19313145100228643,0.15215847363379564,0.24734780785111826,0.24734780785111826,0.23792582483116564,0.23792582483116564,0.2534791056104491,0.2534791056104491,0.2564680172754786,0.2564680172754786,0.99,0.09422218240639507,0.26614463182047055,0.26614463182047055
1158,106.46888888888886,2461428.964948441,37,30,33,137970.47332052529,134936.92734658913,130401.00224286606,2474290.423230371,3008768.4404913792,0.9465935322104797,0.0040517714250699385,0.6697120700454382,3,1651148.057935231,0.0,0.0,0.0,0,0.35,0.1772136844045949,0.2320806271988468,0.2320806271988468,0.23979180601448957,0.23979180601448957,0.19313145100228643,0.1528726712214543,0.24775321292605285,0.24775321292605285,0.23835744015408264,0.23835744015408264,0.2538389389225574,0.2538389389225574,0.2568156594221644,0.2568156594221644,0.99,0.09429731229261425,0.2664432099144886,0.2664432099144886
1159,106.38535714285715,2487562.766713811,37,30,33,138075.6856225435,135194.599382079,130451.79974273755,2473561.306454733,3011405.7740102923,0.9316334603210901,0.00530301378543838,0.6697120700454382,3,1653089.4974352308,0.0,0.0,0.0,0,0.35,0.17784672560340017,0.23267867138440376,0.23267867138440376,0.24036208271069864,0.24036208271069864,0.19313145100228643,0.1537127651654753,0.2482879347618093,0.2482879347618093,0.2389166030182505,0.2389166030182505,0.25432750352915856,0.25432750352915856,0.2572920079366514,0.2572920079366514,0.99,0.09447338483852113,0.26686989730841526,0.26686989730841526
1160,106.446875,2497999.1013326724,37,30,33,138209.93996910183,135203.73211191443,130665.57432597941,2474279.608137047,3013103.0765732536,0.9324835226889941,0.005145393908909606,0.6697120700454382,3,1655033.3593552308,0.0,0.0,0.0,0,0.35,0.17846517973787102,0.23325968286088408,0.23325968286088408,0.24091509112625586,0.24091509112625586,0.19313145100228643,0.15453617176331327,0.2488050278802383,0.2488050278802383,0.23945934144053518,0.23945934144053518,0.25480048733482896,0.25480048733482896,0.2577525189835872,0.2577525189835872,0.99,0.09463893672400449,0.26728053231417526,0.26728053231417526
1161,106.446875,2497999.1013326724,37,30,33,138212.7147664696,135207.3148164187,130670.66669873917,2474375.147742618,3013211.3637048677,0.9324835226889941,0.0,0.6697120700454382,3,1655033.3593552308,0.0,0.0,0.0,0,0.35,0.17846517973787102,0.23325968286088408,0.23325968286088408,0.24091509112625586,0.24091509112625586,0.19313145100228643,0.15453617176331327,0.2488050278802383,0.2488050278802383,0.23945934144053518,0.23945934144053518,0.25480048733482896,0.25480048733482896,0.2577525189835872,0.2577525189835872,0.99,0.09463893672400449,0.26728053231417526,0.26728053231417526
1162,106.446875,2497999.1013326724,37,30,33,138215.48979190295,135210.89781539174,130675.75949005013,2474470.695200759,3013319.6597367935,0.9324835226889941,0.0,0.6697120700454382,3,1655033.3593552308,0.0,0.0,0.0,0,0.35,0.17846517973787102,0.23325968286088408,0.23325968286088408,0.24091509112625586,0.24091509112625586,0.19313145100228643,0.15453617176331327,0.2488050278802383,0.2488050278802383,0.23945934144053518,0.23945934144053518,0.25480048733482896,0.25480048733482896,0.2577525189835872,0.2577525189835872,0.99,0.09463893672400449,0.26728053231417526,0.26728053231417526
1163,106.4014893617021,2463595.3970187786,37,30,33,138067.48610981717,135141.0979238664,130560.96675813085,2474117.741362647,3011411.137742173,0.9048843963937114,0.005892034819423018,0.6697120700454382,3,1656991.575615231,0.0,0.0,0.0,0,0.35,0.17915357140138158,0.23391636908056337,0.23391636908056337,0.2415443720868312,0.2415443720868312,0.19313145100228643,0.15542808993262003,0.24939972628709553,0.24939972628709553,0.24007870911648063,0.24007870911648063,0.2553520546670491,0.2553520546670491,0.25829066501724207,0.25829066501724207,0.99,0.09487132062127353,0.2677701267745797,0.2677701267745797
1164,106.84204301075265,2467836.1812568535,37,30,33,137660.24841618762,134697.15773405074,130310.51153129409,2478693.046051712,3005495.610526813,0.9375601447305936,0.0050130524458344185,0.6697120700454382,3,1658924.4765852317,0.0,0.0,0.0,0,0.35,0.17975855340802893,0.2344833994966638,0.2344833994966638,0.24208339308096014,0.24208339308096014,0.19313145100228643,0.1562376441895125,0.24990253152871794,0.24990253152871794,0.2406078241770573,0.2406078241770573,0.25581183773307603,0.25581183773307603,0.2587365591910943,0.2587365591910943,0.99,0.09502949384728795,0.2681668207785522,0.2681668207785522
1165,107.60388235294121,2475217.492682509,37,30,33,137614.06659703524,134570.31634501985,130458.48907796011,2486475.6348121073,3004781.413507534,0.9541956490060726,0.0038004819345295667,0.6697120700454382,3,1660862.2924652323,0.0,0.0,0.0,0,0.35,0.1802450441195767,0.23492605178566503,0.23492605178566503,0.24249764076228833,0.24249764076228833,0.19313145100228643,0.15692482246120634,0.2502794222668457,0.2502794222668457,0.24101125158236059,0.24101125158236059,0.2561476096538202,0.2561476096538202,0.25905731373822777,0.25905731373822777,0.99,0.09509117732632619,0.26843820566916377,0.26843820566916377
1166,107.45386363636364,2495179.0705319536,37,30,33,137765.04252859103,134641.23328471367,130635.28648013102,2485077.470430079,3007251.795941828,0.9365526410896488,0.00415199785866832,0.6697120700454382,3,1662860.5487252325,0.0,0.0,0.0,0,0.35,0.18076550165993732,0.23540335673957857,0.23540335673957857,0.24294661047467156,0.24294661047467156,0.19313145100228643,0.15764310544160834,0.2506932385428608,0.2506932385428608,0.24144948367789298,0.24144948367789298,0.25652087907609605,0.25652087907609605,0.2594147423045765,0.2594147423045765,0.99,0.09518570401289476,0.26874791529403197,0.26874791529403197
1167,107.45491803278688,2487038.124436482,37,30,33,138285.9259706785,135144.78935435676,130914.62195443329,2485190.0471529732,3016040.632670441,0.9554952568245001,0.004445772367604614,0.6697120700454382,3,1664794.0302752322,0.0,0.0,0.0,0,0.35,0.18131725452371372,0.23591201466919987,0.23591201466919987,0.24342617730594215,0.24342617730594215,0.19313145100228643,0.15839748105959925,0.25113606623345547,0.25113606623345547,0.24191738260849635,0.24191738260849635,0.25692283011664707,0.25692283011664707,0.25980129680123554,0.25980129680123554,0.99,0.09530013064522218,0.2690856756282419,0.2690856756282419
1168,107.45491803278688,2487038.124436482,37,30,33,138288.7335213642,135148.32442901263,130919.67312629687,2485285.788297884,3016148.989779502,0.9554952568245001,0.0,0.6697120700454382,3,1664794.0302752322,0.0,0.0,0.0,0,0.35,0.18131725452371372,0.23591201466919987,0.23591201466919987,0.24342617730594215,0.24342617730594215,0.19313145100228643,0.15839748105959925,0.25113606623345547,0.25113606623345547,0.24191738260849635,0.24191738260849635,0.25692283011664707,0.25692283011664707,0.25980129680123554,0.25980129680123554,0.99,0.09530013064522218,0.2690856756282419,0.2690856756282419
1169,107.45491803278688,2487038.124436482,37,30,33,138291.54130280745,135151.8597942225,130924.72471332525,2485381.537311931,3016257.3557946263,0.9554952568245001,0.0,0.6697120700454382,3,1664794.0302752322,0.0,0.0,0.0,0,0.35,0.18131725452371372,0.23591201466919987,0.23591201466919987,0.24342617730594215,0.24342617730594215,0.19313145100228643,0.15839748105959925,0.25113606623345547,0.25113606623345547,0.24191738260849635,0.24191738260849635,0.25692283011664707,0.25692283011664707,0.25980129680123554,0.25980129680123554,0.99,0.09530013064522218,0.2690856756282419,0.2690856756282419
1170,107.72271186440679,2487108.6256365604,37,30,33,138508.72164676362,135508.9046343317,131027.02670111546,2488199.7162468266,3019201.82577024,0.9918394434479104,0.00348608679764852,0.6697120700454382,3,1666732.4867952322,0.0,0.0,0.0,0,0.35,0.1817773921774953,0.23632321591768288,0.23632321591768288,0.24380642449323575,0.24380642449323575,0.19313145100228643,0.15906131545395605,0.2514796361380717,0.2514796361380717,0.24228662770652726,0.24228662770652726,0.25722537805952145,0.25722537805952145,0.26008834403253706,0.26008834403253706,0.99,0.09533269006687713,0.26932137234349746,0.26932137234349746
1171,107.27431372549019,2504885.5035153343,37,30,33,138455.84824621087,135474.11759392513,130962.23012160741,2483832.1508725937,3017503.1452144748,1.000274696680154,0.0029931240798751705,0.6697120700454382,3,1668749.1514452319,0.0,0.0,0.0,0,0.35,0.1821898624369777,0.2366833863878688,0.2366833863878688,0.2441358068760598,0.2441358068760598,0.19313145100228643,0.15967520190538298,0.25177142626992016,0.25177142626992016,0.24260524895731583,0.24260524895731583,0.25747776823925733,0.25747776823925733,0.26032502684763437,0.26032502684763437,0.99,0.09532593783961321,0.26950585470924704,0.26950585470924704
1172,107.13290322580646,2512622.440845716,37,30,33,138271.61339479388,135170.19193309362,130758.31303295208,2482526.8878223477,3015766.4242196996,1.007674891716898,0.002887851938231845,0.6697120700454382,3,1670701.9823252321,0.0,0.0,0.0,0,0.35,0.18259310209261664,0.23703160993496797,0.23703160993496797,0.2444532972257068,0.2444532972257068,0.19313145100228643,0.16027987504645355,0.2520530644585453,0.2520530644585453,0.24291196107183957,0.24291196107183957,0.25771907230025803,0.25771907230025803,0.26055104842852167,0.26055104842852167,0.99,0.09531091083250832,0.2696794310160912,0.2696794310160912
1173,107.11081081081079,2512571.632733485,37,30,33,138208.2932580946,135030.4702305594,130709.06056648845,2482452.9559856313,3015237.145356631,1.0300349941775317,0.002310091491235415,0.6697120700454382,3,1672694.3426952325,0.0,0.0,0.0,0,0.35,0.18294097492027414,0.23732080996277036,0.23732080996277036,0.24470991092637343,0.24470991092637343,0.19313145100228643,0.1608309720892539,0.2522754943428798,0.2522754943428798,0.24315938835186246,0.24315938835186246,0.2578988687883781,0.2578988687883781,0.26071779419572816,0.26071779419572816,0.99,0.0952473609493321,0.2697918893718921,0.2697918893718921
1174,106.98541666666667,2513122.7039825367,37,30,33,138070.65382663097,135035.11267513948,130698.95982506513,2481313.2581003,3013368.9174955655,1.0336182525937445,0.0016549487295335228,0.6697120700454382,3,1674666.6230052328,0.0,0.0,0.0,0,0.35,0.1832238156677436,0.23754326472474413,0.23754326472474413,0.24489752881273621,0.24489752881273621,0.19313145100228643,0.16131356666928773,0.2524307032207197,0.2524307032207197,0.24333917412087375,0.24333917412087375,0.2580115186130213,0.2580115186130213,0.2608176110847329,0.2608176110847329,0.99,0.09513358385105487,0.2698376458633639,0.2698376458633639
1175,106.98541666666667,2513122.7039825367,37,30,33,138073.47440880883,135038.63524666982,130704.19652111546,2481409.0058996947,3013479.028059908,1.0336182525937445,0.0,0.6697120700454382,3,1674666.6230052328,0.0,0.0,0.0,0,0.35,0.1832238156677436,0.23754326472474413,0.23754326472474413,0.24489752881273621,0.24489752881273621,0.19313145100228643,0.16131356666928773,0.2524307032207197,0.2524307032207197,0.24333917412087375,0.24333917412087375,0.2580115186130213,0.2580115186130213,0.2608176110847329,0.2608176110847329,0.99,0.09513358385105487,0.2698376458633639,0.2698376458633639
1176,106.98541666666667,2513122.7039825367,37,30,33,138076.2952228154,135042.15810772654,130709.43364757921,2481504.7615687707,3013589.1476744344,1.0336182525937445,0.0,0.6697120700454382,3,1674666.6230052328,0.0,0.0,0.0,0,0.35,0.1832238156677436,0.23754326472474413,0.23754326472474413,0.24489752881273621,0.24489752881273621,0.19313145100228643,0.16131356666928773,0.2524307032207197,0.2524307032207197,0.24333917412087375,0.24333917412087375,0.2580115186130213,0.2580115186130213,0.2608176110847329,0.2608176110847329,0.99,0.09513358385105487,0.2698376458633639,0.2698376458633639
1177,106.97543478260872,2502979.868035333,37,30,33,138183.4160956117,135105.40117992324,130840.25021422537,2481533.0179966623,3014191.220023078,1.0284615372464054,0.002237987280633298,0.6697120700454382,3,1676593.3077652329,0.0,0.0,0.0,0,0.35,0.18356350185477713,0.23782506607297457,0.23782506607297457,0.24514583226893705,0.24514583226893705,0.19313145100228643,0.16185554525298182,0.2526445152831909,0.2526445152831909,0.24357870517284097,0.24357870517284097,0.2581842038707758,0.2581842038707758,0.26097767499289765,0.26097767499289765,0.99,0.0950677263086029,0.2699436288309326,0.2699436288309326
1178,106.86716981132075,2477419.745474276,37,30,33,138201.18195844378,135185.57840091755,130911.3723250927,2480564.971851997,3015403.1282285545,1.0379724899415876,0.0017955179417269668,0.6697120700454382,3,1678522.424955233,0.0,0.0,0.0,0,0.35,0.18385846176222448,0.23806161001276244,0.23806161001276244,0.2453493394138265,0.2453493394138265,0.19313145100228643,0.16235392361963613,0.2528119081847008,0.2528119081847008,0.24377124339168307,0.24377124339168307,0.2583113955428518,0.2583113955428518,0.26109192996550445,0.26109192996550445,0.99,0.09496742787072993,0.2700046780867187,0.2700046780867187
1179,106.42620689655172,2482642.1529751834,37,30,33,138238.55734426598,135201.45055434006,130893.19520601035,2476271.010870248,3016229.1590152597,1.0492704289482058,0.0017367944367611412,0.6697120700454382,3,1680451.772375233,0.0,0.0,0.0,0,0.35,0.18414888497168203,0.23829190014358168,0.23829190014358168,0.2455467559036297,0.2455467559036297,0.19313145100228643,0.16284878593445878,0.2529731710330514,0.2529731710330514,0.24395874566079073,0.24395874566079073,0.2584326608356293,0.2584326608356293,0.26119905045851793,0.26119905045851793,0.99,0.09486019853871089,0.27005855880734697,0.27005855880734697
1180,106.42829268292684,2493436.6456240998,37,30,33,138285.06133565254,135342.15403702634,130824.58022222643,2476402.7753222957,3018176.4670862723,1.05375867454069,0.0015268980013316382,0.6697120700454382,3,1682407.0757252327,0.0,0.0,0.0,0,0.35,0.1844195449645451,0.2384998174398452,0.2384998174398452,0.2457224637438318,0.2457224637438318,0.19313145100228643,0.16332207787105485,0.25311192080376305,0.25311192080376305,0.24412509391216555,0.24412509391216555,0.25853237934199363,0.25853237934199363,0.2612842445452301,0.2612842445452301,0.99,0.09473641811007208,0.2700916495562298,0.2700916495562298
1181,107.1651515151515,2489611.2402983773,37,30,33,138288.21719452506,135379.24341545737,130809.53860268118,2483880.8535060016,3017975.0214326717,1.0541817431756058,0.001597147751854596,0.6697120700454382,3,1684342.7594752326,0.0,0.0,0.0,0,0.35,0.18469677128453713,0.2387151660994865,0.2387151660994865,0.24590544809281384,0.24590544809281384,0.19313145100228643,0.16380228319787274,0.25325781937743286,0.25325781937743286,0.2442991659988468,0.2442991659988468,0.2586387211222418,0.2586387211222418,0.2613763135784943,0.2613763135784943,0.99,0.09461891819148023,0.27013215109737954,0.27013215109737954
1182,107.1651515151515,2489611.2402983773,37,30,33,138291.00525531144,135382.65252256615,130814.86383015134,2483976.6831726646,3018085.350603546,1.0541817431756058,0.0,0.6697120700454382,3,1684342.7594752326,0.0,0.0,0.0,0,0.35,0.18469677128453713,0.2387151660994865,0.2387151660994865,0.24590544809281384,0.24590544809281384,0.19313145100228643,0.16380228319787274,0.25325781937743286,0.25325781937743286,0.2442991659988468,0.2442991659988468,0.2586387211222418,0.2586387211222418,0.2613763135784943,0.2613763135784943,0.99,0.09461891819148023,0.27013215109737954,0.27013215109737954
1183,107.1651515151515,2489611.2402983773,37,30,33,138293.7935452535,135386.06190987548,130820.18949531151,2484072.5207157377,3018195.6888425723,1.0541817431756058,0.0,0.6697120700454382,3,1684342.7594752326,0.0,0.0,0.0,0,0.35,0.18469677128453713,0.2387151660994865,0.2387151660994865,0.24590544809281384,0.24590544809281384,0.19313145100228643,0.16380228319787274,0.25325781937743286,0.25325781937743286,0.2442991659988468,0.2442991659988468,0.2586387211222418,0.2586387211222418,0.2613763135784943,0.2613763135784943,0.99,0.09461891819148023,0.27013215109737954,0.27013215109737954
1184,107.59145161290321,2511749.050368689,37,30,33,138380.70017431566,135417.69863427142,130849.0326925042,2488449.1340205614,3019970.848852625,1.0210188906964743,0.0025618995245427264,0.6697120700454382,3,1686363.6583552328,0.0,0.0,0.0,0,0.35,0.18506735929608986,0.23902858702368832,0.23902858702368832,0.2461866851602926,0.2461866851602926,0.19313145100228643,0.16437331648500264,0.2535036932073364,0.2535036932073364,0.2445712594002346,0.2445712594002346,0.2588453760583517,0.2588453760583517,0.26156887972029913,0.26156887972029913,0.99,0.09458465022263686,0.27027485099119636,0.27027485099119636
1185,107.13788461538459,2489470.4213790097,37,30,33,138460.83519787295,135534.24771417855,131011.05336018393,2484014.6773246406,3021044.023120749,1.0536058379718667,0.00163975477162713,0.6697120700454382,3,1688318.8315752326,0.0,0.0,0.0,0,0.35,0.18534837524922232,0.23924743242882981,0.23924743242882981,0.24637247434606427,0.24637247434606427,0.19313145100228643,0.164857733819638,0.25365435458847646,0.25365435458847646,0.24474903083557384,0.24474903083557384,0.2589568763594853,0.2589568763594853,0.26166548581664734,0.26166548581664734,0.99,0.09447241395338006,0.27032023493943824,0.27032023493943824
1186,107.08209677419354,2486950.476230162,37,30,33,138634.85838263514,135831.80855515713,131068.70210889856,2483567.511954847,3024070.276651498,1.0680003602338333,0.0013238798837054925,0.6697120700454382,3,1690235.906735232,0.0,0.0,0.0,0,0.35,0.1855991697287437,0.23943353218003488,0.23943353218003488,0.24652525145251547,0.24652525145251547,0.19313145100228643,0.1653129163989864,0.25377275567479873,0.25377275567479873,0.24489440777144914,0.24489440777144914,0.259034481203878,0.259034481203878,0.26172981249188526,0.26172981249188526,0.99,0.09433330927582206,0.2703326560423474,0.2703326560423474
1187,107.79934426229505,2500426.5591883957,37,30,33,138578.07496756612,135580.30309800417,131091.31861120908,2490843.2917116727,3022549.0743555566,1.0430775593279407,0.0019525034895080738,0.6697120700454382,3,1692183.8126952322,0.0,0.0,0.0,0,0.35,0.18591043975734242,0.23968273413313768,0.23968273413313768,0.24674147283053338,0.24674147283053338,0.19313145100228643,0.16582579492981228,0.25395643486605385,0.25395643486605385,0.24510489471035543,0.24510489471035543,0.2591779883559963,0.2591779883559963,0.26186043629708644,0.26186043629708644,0.99,0.09424855946166559,0.2704120403679858,0.2704120403679858
1188,107.23734375,2490934.766770452,37,30,33,138403.36971431173,135447.5311721761,130971.87292375632,2485361.5276453793,3018764.0712715313,1.054847063583793,0.0016330140499640016,0.6697120700454382,3,1694199.456325232,0.0,0.0,0.0,0,0.35,0.18619078931306818,0.23989885290231183,0.23989885290231183,0.2469243319465534,0.2469243319465534,0.19313145100228643,0.1663087626968792,0.2541069329834162,0.2541069329834162,0.24528245717047925,0.24528245717047925,0.2592875781898957,0.2592875781898957,0.2619582494873776,0.2619582494873776,0.99,0.09413745184107511,0.2704584032288767,0.2704584032288767
1189,107.23734375,2490934.766770452,37,30,33,138406.13084080952,135450.83799764613,130977.2866632671,2485457.948857325,3018874.7738580243,1.054847063583793,0.0,0.6697120700454382,3,1694199.456325232,0.0,0.0,0.0,0,0.35,0.18619078931306818,0.23989885290231183,0.23989885290231183,0.2469243319465534,0.2469243319465534,0.19313145100228643,0.1663087626968792,0.2541069329834162,0.2541069329834162,0.24528245717047925,0.24528245717047925,0.2592875781898957,0.2592875781898957,0.2619582494873776,0.2619582494873776,0.99,0.09413745184107511,0.2704584032288767,0.2704584032288767
1190,107.23734375,2490934.766770452,37,30,33,138408.8921942492,135454.14509491005,130982.70084774272,2485554.3779943027,3018985.48554336,1.054847063583793,0.0,0.6697120700454382,3,1694199.456325232,0.0,0.0,0.0,0,0.35,0.18619078931306818,0.23989885290231183,0.23989885290231183,0.2469243319465534,0.2469243319465534,0.19313145100228643,0.1663087626968792,0.2541069329834162,0.2541069329834162,0.24528245717047925,0.24528245717047925,0.2592875781898957,0.2592875781898957,0.2619582494873776,0.2619582494873776,0.99,0.09413745184107511,0.2704584032288767,0.2704584032288767
1191,107.13021276595744,2493036.106957363,37,30,33,138441.01848004863,135498.27549309714,131037.88478912278,2484609.6961931037,3019375.1709781964,1.015710072922287,0.002615305217169135,0.6697120700454382,3,1696203.097965232,0.0,0.0,0.0,0,0.35,0.18656482705989794,0.24021393708285968,0.24021393708285968,0.2472075078512105,0.2472075078512105,0.19313145100228643,0.1668824135256058,0.2543589942777938,0.2543589942777938,0.24555994736337658,0.24555994736337658,0.2595002318626611,0.2595002318626611,0.2621598670224306,0.2621598670224306,0.99,0.09411245489884303,0.2706089340324233,0.2706089340324233
1192,106.39365853658535,2481887.644116592,37,30,33,138691.34039135714,135512.6241917742,131143.25214967306,2477380.9781384044,3024609.5049259625,1.0132957678521364,0.002654176577575619,0.6697120700454382,3,1698144.0538162477,0.0,0.0,0.0,0,0.35,0.18694181872860371,0.2405328161098005,0.2405328161098005,0.24749470008773683,0.24749470008773683,0.19313145100228643,0.1674594521865041,0.25461513438989913,0.25461513438989913,0.24584028221889057,0.24584028221889057,0.25971713865970275,0.25971713865970275,0.26236569204842297,0.26236569204842297,0.99,0.09409175903028144,0.2707644980948359,0.2707644980948359
1193,106.99978260869563,2502061.8929116707,37,30,33,138755.09226518273,135528.51755142125,131249.73569180217,2483523.0265936153,3026334.044129286,1.0249617019130552,0.0023327202023720583,0.6697120700454382,3,1700136.3941662475,0.0,0.0,0.0,0,0.35,0.1872891112408499,0.2408173172799444,0.2408173172799444,0.24774894528444621,0.24774894528444621,0.19313145100228643,0.1680061242977219,0.2548368033632165,0.2548368033632165,0.2460873991047308,0.2460873991047308,0.25990059338758054,0.25990059338758054,0.2625384871705229,0.2625384871705229,0.99,0.09404494489392555,0.27088628573411117,0.27088628573411117
1194,107.05413793103448,2481505.5294741904,37,30,33,138724.954601009,135629.15862088988,131223.03314865506,2484178.4691341557,3026079.8872137815,1.0367997574886159,0.0020097519782503303,0.6697120700454382,3,1702125.8216062477,0.0,0.0,0.0,0,0.35,0.1876044023289848,0.24106861245574004,0.24106861245574004,0.2479696619221946,0.2479696619221946,0.19313145100228643,0.1685212136226097,0.25502599079636135,0.25502599079636135,0.24630114492636038,0.24630114492636038,0.26005158460750805,0.26005158460750805,0.2626780709657524,0.2626780709657524,0.99,0.09397059068611657,0.27097449142367236,0.27097449142367236
1195,106.40767441860463,2485324.2989090625,37,30,33,138610.01445103745,135559.30612099133,131173.10887598232,2477861.448622696,3024718.2340813735,1.080674308604581,0.0008752362224648729,0.6697120700454382,3,1704080.8146462473,0.0,0.0,0.0,0,0.35,0.1878111947481265,0.24120469472278702,0.24120469472278702,0.24807223983723697,0.24807223983723697,0.19313145100228643,0.1689280404123039,0.2550969241649643,0.2550969241649643,0.24640010196140757,0.24640010196140757,0.2600849000643285,0.2600849000643285,0.262699872786584,0.262699872786584,0.99,0.09380036519435538,0.27097449142367236,0.2709426660656709
1196,106.40767441860463,2485324.2989090625,37,30,33,138612.75211085466,135562.5949975652,131178.61812605077,2477958.0481009525,3024827.424839811,1.080674308604581,0.0,0.6697120700454382,3,1704080.8146462473,0.0,0.0,0.0,0,0.35,0.1878111947481265,0.24120469472278702,0.24120469472278702,0.24807223983723697,0.24807223983723697,0.19313145100228643,0.1689280404123039,0.2550969241649643,0.2550969241649643,0.24640010196140757,0.24640010196140757,0.2600849000643285,0.2600849000643285,0.262699872786584,0.262699872786584,0.99,0.09380036519435538,0.27097449142367236,0.2709426660656709
1197,106.40767441860463,2485324.2989090625,37,30,33,138615.48999568503,135565.8841444577,131184.12782893426,2478054.655518892,3024936.624572831,1.080674308604581,0.0,0.6697120700454382,3,1704080.8146462473,0.0,0.0,0.0,0,0.35,0.1878111947481265,0.24120469472278702,0.24120469472278702,0.24807223983723697,0.24807223983723697,0.19313145100228643,0.1689280404123039,0.2550969241649643,0.2550969241649643,0.24640010196140757,0.24640010196140757,0.2600849000643285,0.2600849000643285,0.262699872786584,0.262699872786584,0.99,0.09380036519435538,0.27097449142367236,0.2709426660656709
1198,106.63612903225804,2482953.1436616364,37,30,33,138375.5203012525,135308.32601435686,131127.46516909276,2480433.707181583,3020664.0300375703,1.089092912701259,0.0006553140328153967,0.6697120700454382,3,1706017.609506247,0.0,0.0,0.0,0,0.35,0.18799638132271004,0.241318199756508,0.241318199756508,0.2481529625920343,0.2481529625920343,0.19313145100228643,0.16931387392953326,0.2551447394842627,0.2551447394842627,0.2464761725588232,0.2464761725588232,0.26009529817822213,0.26009529817822213,0.262699872786584,0.262698905619324,0.99,0.09361145741504921,0.27097449142367236,0.2708883231341136
1199,106.81818181818181,2505602.6046379954,37,30,33,138502.32849723907,135569.13947498324,131116.50853062232,2482344.0221127584,3023035.646976081,1.0764495445058466,0.0009746243429704846,0.6697120700454382,3,1707936.2462262474,0.0,0.0,0.0,0,0.35,0.18821273405994238,0.24146484917502611,0.24146484917502611,0.24826630450773424,0.24826630450773424,0.19313145100228643,0.16972899773771136,0.25522564554136284,0.25522564554136284,0.24658446921788002,0.24658446921788002,0.26013806272720114,0.26013806272720114,0.2627304472399742,0.2627304472399742,0.99,0.09345063423848447,0.27097449142367236,0.2708687938882342
