day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth
1506,101.25,1043346.3219101964,49,42,9,23107.08897249107,23316.884181790294,17667.938381383563
1507,102.25,1043346.3219101964,49,42,9,23214.385373814974,23542.651533271805,17691.77849974368
1508,101.27,1043346.3219101964,49,42,9,23110.51535704715,23321.34967087842,17669.179882960125
1509,101.75,1043346.3219101964,49,42,9,23162.559044520385,23429.91253500515,17684.309735392846
1510,101.75,1043346.3219101964,49,42,9,23163.16919184374,23430.03325055339,17686.78577403688
1511,100.0,1043346.3219101964,49,42,9,22976.999453302546,23034.275905112798,17632.165382305862
1512,100.0,1043346.3219101964,49,42,9,22978.008369107694,23034.310229159793,17633.350643541122
1513,102.25,1043346.3219101964,49,42,9,23219.162453110475,23543.297194382594,17709.43284369657
1514,101.25,1043346.3219101964,49,42,9,23112.502847314645,23317.074197231963,17676.161000747983
1515,100.96,1043346.3219101964,49,42,9,23081.332491333505,23251.448770812254,17666.969492577606
1516,101.25,1043346.3219101964,49,42,9,23112.784198046287,23317.157506017,17680.23139927742
1517,102.25,1043346.3219101964,49,42,9,23219.587609516835,23543.910942596423,17726.679104385064
1518,100.0,1043346.3219101964,49,42,9,22981.090591194854,23033.833584004624,17623.747635087708
1519,100.0,1043346.3219101964,49,42,9,22982.10386023005,23033.863370717987,17624.816253614794
1520,98.75,1043346.3219101964,49,42,9,22849.341129396995,22750.36491167355,17569.407773579685
1521,98.25,1043346.3219101964,49,42,9,22796.75286417495,22636.734692579816,17550.819820418004
1522,98.25,1043346.3219101964,49,42,9,22797.54157352736,22636.42460757143,17553.429301451277
1523,101.75,1043346.3219101964,49,42,9,23169.29741291033,23431.49220197618,17674.945474613804
1524,98.94,1043346.3219101964,49,42,9,22871.223393370667,22792.61883678567,17579.920552149586
1525,100.0,1043346.3219101964,49,42,9,22984.92174491036,23033.66693787728,17614.090257643977
1526,100.0,1043346.3219101964,49,42,9,22985.93568998523,23033.691231441644,17615.282283327255
1527,97.75,1043346.3219101964,49,42,9,22746.901616485615,22521.48448528259,17550.561513267647
1528,98.95,1043346.3219101964,49,42,9,22874.873061049755,22794.41110226638,17583.116559893948
1529,98.25,1043346.3219101964,49,42,9,22801.568617454144,22634.954846791203,17569.00409454882
1530,99.08,1044161.5419679992,40,53,7,23204.437611211983,22975.639405315713,17495.178672347625
